CATH FunFam ID,CATH Family,Functional Family
3.90.1150.10.FF81381,3.90.1150.10,FF81381
3.40.50.720.FF287125,3.40.50.720,FF287125
2.20.100.10.FF10057,2.20.100.10,FF10057
1.25.10.10.FF69115,1.25.10.10,FF69115
1.10.565.10.FF5060,1.10.565.10,FF5060
1.10.418.10.FF4713,1.10.418.10,FF4713
1.10.10.10.FF263919,1.10.10.10,FF263919
3.40.930.10.FF25,3.40.930.10,FF25
2.40.10.10.FF46604,2.40.10.10,FF46604
1.10.8.60.FF47436,1.10.8.60,FF47436
1.25.10.10.FF69151,1.25.10.10,FF69151
1.20.1080.10.FF5095,1.20.1080.10,FF5095
1.10.555.10.FF3904,1.10.555.10,FF3904
1.25.40.20.FF62066,1.25.40.20,FF62066
2.40.180.10.FF1815,2.40.180.10,FF1815
3.30.70.270.FF50255,3.30.70.270,FF50255
2.10.10.10.FF722,2.10.10.10,FF722
3.30.450.20.FF87869,3.30.450.20,FF87869
1.20.1250.20.FF180577,1.20.1250.20,FF180577
3.90.550.10.FF64810,3.90.550.10,FF64810
3.30.365.10.FF16598,3.30.365.10,FF16598
1.20.58.60.FF16788,1.20.58.60,FF16788
3.30.60.20.FF5542,3.30.60.20,FF5542
1.10.8.60.FF47407,1.10.8.60,FF47407
3.40.630.30.FF70358,3.40.630.30,FF70358
3.40.720.10.FF19079,3.40.720.10,FF19079
3.30.505.10.FF4276,3.30.505.10,FF4276
4.10.170.10.FF100,4.10.170.10,FF100
2.30.29.30.FF22583,2.30.29.30,FF22583
3.30.465.10.FF17145,3.30.465.10,FF17145
3.40.50.300.FF633287,3.40.50.300,FF633287
3.30.930.10.FF32122,3.30.930.10,FF32122
2.130.10.130.FF8333,2.130.10.130,FF8333
1.10.30.10.FF4456,1.10.30.10,FF4456
1.25.10.10.FF69527,1.25.10.10,FF69527
3.60.110.10.FF8209,3.60.110.10,FF8209
1.20.5.350.FF420,1.20.5.350,FF420
1.10.533.10.FF701,1.10.533.10,FF701
1.25.40.20.FF62488,1.25.40.20,FF62488
2.60.350.10.FF9563,2.60.350.10,FF9563
3.90.1150.10.FF81644,3.90.1150.10,FF81644
3.40.120.10.FF16732,3.40.120.10,FF16732
3.40.120.10.FF16736,3.40.120.10,FF16736
1.10.533.10.FF5221,1.10.533.10,FF5221
3.40.50.720.FF290731,3.40.50.720,FF290731
3.40.50.2020.FF18680,3.40.50.2020,FF18680
3.10.20.230.FF668,3.10.20.230,FF668
1.10.10.60.FF124848,1.10.10.60,FF124848
2.30.29.30.FF22597,2.30.29.30,FF22597
1.25.10.10.FF68734,1.25.10.10,FF68734
3.10.390.10.FF1124,3.10.390.10,FF1124
3.40.50.300.FF632708,3.40.50.300,FF632708
4.10.280.10.FF5652,4.10.280.10,FF5652
3.20.20.140.FF40287,3.20.20.140,FF40287
1.10.287.950.FF25935,1.10.287.950,FF25935
3.90.70.10.FF16984,3.90.70.10,FF16984
3.30.70.141.FF2850,3.30.70.141,FF2850
2.120.10.30.FF32933,2.120.10.30,FF32933
2.60.40.340.FF249,2.60.40.340,FF249
3.40.50.970.FF36569,3.40.50.970,FF36569
3.90.190.10.FF11707,3.90.190.10,FF11707
3.30.450.20.FF87784,3.30.450.20,FF87784
3.30.565.10.FF80793,3.30.565.10,FF80793
3.40.640.10.FF63248,3.40.640.10,FF63248
2.10.60.10.FF2819,2.10.60.10,FF2819
1.20.1160.11.FF883,1.20.1160.11,FF883
3.40.50.300.FF635267,3.40.50.300,FF635267
3.30.565.10.FF1005,3.30.565.10,FF1005
3.90.228.10.FF2005,3.90.228.10,FF2005
3.30.390.10.FF6735,3.30.390.10,FF6735
3.30.420.10.FF45955,3.30.420.10,FF45955
1.10.510.10.FF44250,1.10.510.10,FF44250
3.30.70.330.FF42808,3.30.70.330,FF42808
3.40.190.10.FF203752,3.40.190.10,FF203752
1.10.510.10.FF79044,1.10.510.10,FF79044
2.60.120.200.FF24962,2.60.120.200,FF24962
3.30.70.870.FF5262,3.30.70.870,FF5262
3.10.320.10.FF3764,3.10.320.10,FF3764
3.40.50.720.FF287886,3.40.50.720,FF287886
1.25.10.10.FF69113,1.25.10.10,FF69113
4.10.400.10.FF12091,4.10.400.10,FF12091
3.30.60.20.FF92,3.30.60.20,FF92
3.40.50.300.FF634780,3.40.50.300,FF634780
3.70.10.10.FF1469,3.70.10.10,FF1469
3.40.1130.10.FF8052,3.40.1130.10,FF8052
2.10.70.10.FF17400,2.10.70.10,FF17400
1.10.510.10.FF78056,1.10.510.10,FF78056
3.40.50.300.FF633449,3.40.50.300,FF633449
2.20.140.10.FF671,2.20.140.10,FF671
2.30.42.10.FF23891,2.30.42.10,FF23891
3.30.390.30.FF7758,3.30.390.30,FF7758
3.30.230.10.FF28512,3.30.230.10,FF28512
3.40.50.980.FF70436,3.40.50.980,FF70436
2.60.40.10.FF137120,2.60.40.10,FF137120
2.60.120.330.FF5278,2.60.120.330,FF5278
1.20.120.230.FF1355,1.20.120.230,FF1355
3.40.50.300.FF634810,3.40.50.300,FF634810
3.40.50.720.FF290999,3.40.50.720,FF290999
1.10.10.10.FF264742,1.10.10.10,FF264742
3.40.50.300.FF632531,3.40.50.300,FF632531
1.20.5.170.FF18272,1.20.5.170,FF18272
3.90.520.10.FF185,3.90.520.10,FF185
3.30.760.10.FF659,3.30.760.10,FF659
3.40.50.1820.FF115070,3.40.50.1820,FF115070
2.60.40.1730.FF4176,2.60.40.1730,FF4176
1.25.40.90.FF2998,1.25.40.90,FF2998
1.20.1250.10.FF147,1.20.1250.10,FF147
3.40.50.1240.FF13285,3.40.50.1240,FF13285
1.10.510.10.FF50646,1.10.510.10,FF50646
3.30.1370.10.FF8239,3.30.1370.10,FF8239
1.20.5.170.FF18237,1.20.5.170,FF18237
3.30.40.10.FF61001,3.30.40.10,FF61001
3.30.70.330.FF42484,3.30.70.330,FF42484
3.20.20.70.FF120872,3.20.20.70,FF120872
3.40.50.720.FF288574,3.40.50.720,FF288574
4.10.280.10.FF5838,4.10.280.10,FF5838
3.40.50.1240.FF13329,3.40.50.1240,FF13329
4.10.280.10.FF5651,4.10.280.10,FF5651
1.20.1250.20.FF180628,1.20.1250.20,FF180628
1.10.287.570.FF288,1.10.287.570,FF288
1.10.390.10.FF5122,1.10.390.10,FF5122
1.10.238.10.FF32801,1.10.238.10,FF32801
3.40.50.720.FF291344,3.40.50.720,FF291344
1.25.10.10.FF69236,1.25.10.10,FF69236
3.10.120.10.FF3857,3.10.120.10,FF3857
1.10.287.210.FF3927,1.10.287.210,FF3927
3.40.50.300.FF633526,3.40.50.300,FF633526
3.30.390.10.FF6693,3.30.390.10,FF6693
1.10.1900.10.FF785,1.10.1900.10,FF785
3.30.300.10.FF7004,3.30.300.10,FF7004
3.40.30.10.FF79859,3.40.30.10,FF79859
1.20.1510.10.FF5884,1.20.1510.10,FF5884
3.40.390.10.FF13277,3.40.390.10,FF13277
3.30.160.20.FF10072,3.30.160.20,FF10072
3.40.50.150.FF135633,3.40.50.150,FF135633
1.10.238.10.FF33188,1.10.238.10,FF33188
3.30.60.60.FF778,3.30.60.60,FF778
2.60.40.10.FF133375,2.60.40.10,FF133375
3.30.70.330.FF43148,3.30.70.330,FF43148
1.20.5.450.FF142,1.20.5.450,FF142
1.25.40.20.FF62059,1.25.40.20,FF62059
2.60.40.10.FF28323,2.60.40.10,FF28323
1.25.10.10.FF29010,1.25.10.10,FF29010
3.40.50.360.FF16148,3.40.50.360,FF16148
1.20.1250.20.FF181070,1.20.1250.20,FF181070
4.10.1000.10.FF5534,4.10.1000.10,FF5534
1.20.1250.20.FF180603,1.20.1250.20,FF180603
3.30.1330.20.FF3026,3.30.1330.20,FF3026
3.30.70.330.FF42834,3.30.70.330,FF42834
2.170.40.20.FF34046,2.170.40.20,FF34046
3.30.230.10.FF28330,3.30.230.10,FF28330
1.25.10.10.FF68699,1.25.10.10,FF68699
3.10.100.10.FF12376,3.10.100.10,FF12376
3.30.830.10.FF16658,3.30.830.10,FF16658
3.40.50.300.FF630154,3.40.50.300,FF630154
1.20.1560.10.FF26664,1.20.1560.10,FF26664
3.10.20.90.FF16199,3.10.20.90,FF16199
2.30.30.40.FF19433,2.30.30.40,FF19433
3.40.47.10.FF52663,3.40.47.10,FF52663
3.40.50.300.FF629690,3.40.50.300,FF629690
3.90.226.10.FF34081,3.90.226.10,FF34081
3.40.50.1820.FF115381,3.40.50.1820,FF115381
3.40.30.10.FF79830,3.40.30.10,FF79830
3.10.390.10.FF1128,3.10.390.10,FF1128
2.60.40.10.FF37447,2.60.40.10,FF37447
4.10.280.10.FF5790,4.10.280.10,FF5790
3.40.50.300.FF631079,3.40.50.300,FF631079
1.20.1110.10.FF14619,1.20.1110.10,FF14619
1.10.506.10.FF1292,1.10.506.10,FF1292
3.10.100.10.FF12382,3.10.100.10,FF12382
1.10.418.10.FF4705,1.10.418.10,FF4705
3.40.50.410.FF19681,3.40.50.410,FF19681
2.40.50.120.FF1104,2.40.50.120,FF1104
2.10.60.10.FF2792,2.10.60.10,FF2792
1.10.287.370.FF2556,1.10.287.370,FF2556
3.40.50.1480.FF2823,3.40.50.1480,FF2823
1.20.1070.10.FF45687,1.20.1070.10,FF45687
3.90.550.10.FF65188,3.90.550.10,FF65188
3.40.50.720.FF286273,3.40.50.720,FF286273
2.170.260.10.FF1007,2.170.260.10,FF1007
1.10.1520.10.FF4026,1.10.1520.10,FF4026
2.60.40.340.FF248,2.60.40.340,FF248
3.30.40.10.FF60826,3.30.40.10,FF60826
3.40.50.1010.FF15905,3.40.50.1010,FF15905
1.10.287.70.FF16512,1.10.287.70,FF16512
1.10.510.10.FF79025,1.10.510.10,FF79025
3.30.930.10.FF32405,3.30.930.10,FF32405
1.20.990.10.FF1294,1.20.990.10,FF1294
3.30.450.20.FF87712,3.30.450.20,FF87712
1.20.1080.10.FF2258,1.20.1080.10,FF2258
3.40.50.450.FF9449,3.40.50.450,FF9449
3.20.90.10.FF495,3.20.90.10,FF495
1.10.287.600.FF1143,1.10.287.600,FF1143
3.60.21.10.FF29505,3.60.21.10,FF29505
2.60.40.10.FF135854,2.60.40.10,FF135854
3.40.50.620.FF86499,3.40.50.620,FF86499
3.40.50.720.FF289648,3.40.50.720,FF289648
3.40.525.10.FF3436,3.40.525.10,FF3436
1.10.10.60.FF124740,1.10.10.60,FF124740
3.30.70.330.FF43661,3.30.70.330,FF43661
1.20.1250.20.FF180834,1.20.1250.20,FF180834
3.30.460.10.FF17944,3.30.460.10,FF17944
2.160.10.10.FF80491,2.160.10.10,FF80491
2.30.29.30.FF22306,2.30.29.30,FF22306
3.20.20.70.FF120512,3.20.20.70,FF120512
2.40.170.20.FF26193,2.40.170.20,FF26193
3.20.20.10.FF9731,3.20.20.10,FF9731
3.30.505.10.FF4342,3.30.505.10,FF4342
2.40.10.10.FF46619,2.40.10.10,FF46619
2.30.30.40.FF19398,2.30.30.40,FF19398
3.30.365.10.FF16605,3.30.365.10,FF16605
3.30.70.330.FF43123,3.30.70.330,FF43123
2.170.270.10.FF5059,2.170.270.10,FF5059
2.60.200.10.FF514,2.60.200.10,FF514
3.40.50.720.FF289485,3.40.50.720,FF289485
1.20.58.390.FF2650,1.20.58.390,FF2650
2.30.30.40.FF19354,2.30.30.40,FF19354
1.20.120.350.FF4263,1.20.120.350,FF4263
1.10.8.60.FF47415,1.10.8.60,FF47415
3.50.30.10.FF4426,3.50.30.10,FF4426
3.40.50.10330.FF6271,3.40.50.10330,FF6271
2.30.29.30.FF22902,2.30.29.30,FF22902
2.60.40.150.FF15522,2.60.40.150,FF15522
1.20.1270.60.FF4664,1.20.1270.60,FF4664
3.40.1190.20.FF17049,3.40.1190.20,FF17049
2.60.120.260.FF35529,2.60.120.260,FF35529
1.10.10.60.FF124604,1.10.10.60,FF124604
1.20.245.10.FF1006,1.20.245.10,FF1006
3.30.1370.10.FF8184,3.30.1370.10,FF8184
1.10.510.10.FF78834,1.10.510.10,FF78834
3.30.70.330.FF42613,3.30.70.330,FF42613
1.20.1050.10.FF15628,1.20.1050.10,FF15628
2.30.29.30.FF22636,2.30.29.30,FF22636
3.30.40.10.FF61038,3.30.40.10,FF61038
4.10.280.10.FF5631,4.10.280.10,FF5631
1.10.400.10.FF1411,1.10.400.10,FF1411
1.10.10.60.FF123467,1.10.10.60,FF123467
3.40.120.10.FF16674,3.40.120.10,FF16674
3.10.50.40.FF13974,3.10.50.40,FF13974
3.40.30.10.FF79870,3.40.30.10,FF79870
3.30.50.10.FF4220,3.30.50.10,FF4220
4.10.280.10.FF5646,4.10.280.10,FF5646
1.20.58.70.FF2008,1.20.58.70,FF2008
3.60.10.10.FF13512,3.60.10.10,FF13512
1.20.120.220.FF3899,1.20.120.220,FF3899
3.40.50.300.FF630226,3.40.50.300,FF630226
3.40.50.300.FF626762,3.40.50.300,FF626762
3.40.50.670.FF2843,3.40.50.670,FF2843
1.20.1160.11.FF887,1.20.1160.11,FF887
3.30.470.20.FF30566,3.30.470.20,FF30566
2.10.25.10.FF45855,2.10.25.10,FF45855
2.30.42.10.FF23528,2.30.42.10,FF23528
3.30.2350.10.FF8962,3.30.2350.10,FF8962
2.40.10.10.FF46944,2.40.10.10,FF46944
1.25.40.20.FF62745,1.25.40.20,FF62745
1.50.10.20.FF6397,1.50.10.20,FF6397
3.60.120.10.FF4400,3.60.120.10,FF4400
3.10.20.90.FF16491,3.10.20.90,FF16491
3.40.50.2020.FF18572,3.40.50.2020,FF18572
3.40.120.10.FF16734,3.40.120.10,FF16734
3.40.718.10.FF9686,3.40.718.10,FF9686
3.90.70.10.FF16865,3.90.70.10,FF16865
3.40.50.300.FF632718,3.40.50.300,FF632718
3.30.1360.120.FF7811,3.30.1360.120,FF7811
3.40.50.720.FF290502,3.40.50.720,FF290502
2.40.10.10.FF46587,2.40.10.10,FF46587
3.30.420.40.FF79636,3.30.420.40,FF79636
2.60.120.20.FF2772,2.60.120.20,FF2772
3.90.215.10.FF2905,3.90.215.10,FF2905
3.40.20.10.FF5454,3.40.20.10,FF5454
3.40.50.1260.FF4342,3.40.50.1260,FF4342
1.20.1070.10.FF11085,1.20.1070.10,FF11085
1.20.5.340.FF4401,1.20.5.340,FF4401
3.40.50.20.FF15450,3.40.50.20,FF15450
3.40.120.10.FF16684,3.40.120.10,FF16684
2.60.40.150.FF15515,2.60.40.150,FF15515
2.40.10.10.FF47500,2.40.10.10,FF47500
3.40.50.300.FF620156,3.40.50.300,FF620156
3.10.110.10.FF6045,3.10.110.10,FF6045
1.50.10.20.FF6356,1.50.10.20,FF6356
1.25.10.10.FF68912,1.25.10.10,FF68912
3.40.50.2300.FF150372,3.40.50.2300,FF150372
3.40.50.620.FF89152,3.40.50.620,FF89152
1.50.40.10.FF9458,1.50.40.10,FF9458
1.10.10.60.FF124791,1.10.10.60,FF124791
3.40.190.10.FF203992,3.40.190.10,FF203992
3.90.226.10.FF34071,3.90.226.10,FF34071
3.10.20.90.FF16295,3.10.20.90,FF16295
3.40.50.300.FF635024,3.40.50.300,FF635024
1.20.960.20.FF372,1.20.960.20,FF372
3.30.1020.10.FF1979,3.30.1020.10,FF1979
3.30.70.1130.FF305,3.30.70.1130,FF305
1.20.1250.20.FF179507,1.20.1250.20,FF179507
2.60.120.10.FF54675,2.60.120.10,FF54675
3.90.370.10.FF122,3.90.370.10,FF122
1.20.1070.10.FF5292,1.20.1070.10,FF5292
3.50.30.20.FF1813,3.50.30.20,FF1813
1.10.400.10.FF1380,1.10.400.10,FF1380
1.25.10.10.FF69909,1.25.10.10,FF69909
2.70.170.10.FF2365,2.70.170.10,FF2365
2.130.10.10.FF103102,2.130.10.10,FF103102
3.40.50.300.FF633181,3.40.50.300,FF633181
1.10.287.70.FF1879,1.10.287.70,FF1879
3.40.50.20.FF15453,3.40.50.20,FF15453
1.25.10.10.FF69905,1.25.10.10,FF69905
4.10.410.10.FF3410,4.10.410.10,FF3410
3.40.47.10.FF52289,3.40.47.10,FF52289
3.80.10.10.FF106543,3.80.10.10,FF106543
3.90.70.10.FF17071,3.90.70.10,FF17071
1.25.10.10.FF70104,1.25.10.10,FF70104
1.10.510.10.FF78964,1.10.510.10,FF78964
2.60.120.40.FF2614,2.60.120.40,FF2614
3.40.50.1000.FF57952,3.40.50.1000,FF57952
1.10.287.70.FF16450,1.10.287.70,FF16450
1.20.920.10.FF4431,1.20.920.10,FF4431
1.20.1250.10.FF8159,1.20.1250.10,FF8159
3.40.50.720.FF291816,3.40.50.720,FF291816
3.90.226.10.FF34116,3.90.226.10,FF34116
1.10.10.60.FF124704,1.10.10.60,FF124704
1.20.1050.10.FF15622,1.20.1050.10,FF15622
2.40.50.40.FF8617,2.40.50.40,FF8617
3.30.860.10.FF1762,3.30.860.10,FF1762
1.20.1540.10.FF4892,1.20.1540.10,FF4892
2.60.40.10.FF137565,2.60.40.10,FF137565
3.40.50.1970.FF7328,3.40.50.1970,FF7328
1.10.196.10.FF1070,1.10.196.10,FF1070
2.40.160.20.FF235,2.40.160.20,FF235
3.40.640.10.FF63415,3.40.640.10,FF63415
3.40.190.10.FF203866,3.40.190.10,FF203866
3.50.30.50.FF1831,3.50.30.50,FF1831
2.20.25.10.FF6734,2.20.25.10,FF6734
1.10.580.10.FF132,1.10.580.10,FF132
3.40.1110.10.FF15543,3.40.1110.10,FF15543
3.90.1100.10.FF3030,3.90.1100.10,FF3030
2.60.60.20.FF2394,2.60.60.20,FF2394
3.30.70.330.FF43268,3.30.70.330,FF43268
2.60.350.10.FF9553,2.60.350.10,FF9553
1.10.1280.10.FF2225,1.10.1280.10,FF2225
1.20.142.10.FF408,1.20.142.10,FF408
3.40.1090.10.FF6574,3.40.1090.10,FF6574
1.10.840.10.FF1406,1.10.840.10,FF1406
3.30.70.330.FF43388,3.30.70.330,FF43388
2.30.29.30.FF22501,2.30.29.30,FF22501
3.10.100.10.FF12492,3.10.100.10,FF12492
2.60.40.10.FF134890,2.60.40.10,FF134890
3.40.50.10860.FF8285,3.40.50.10860,FF8285
1.10.1450.10.FF2091,1.10.1450.10,FF2091
2.90.10.10.FF3102,2.90.10.10,FF3102
1.10.840.10.FF1398,1.10.840.10,FF1398
2.40.30.10.FF38277,2.40.30.10,FF38277
2.10.25.10.FF45944,2.10.25.10,FF45944
1.10.630.10.FF29442,1.10.630.10,FF29442
3.30.930.10.FF32071,3.30.930.10,FF32071
1.10.150.190.FF335,1.10.150.190,FF335
3.40.30.10.FF80079,3.40.30.10,FF80079
1.10.230.10.FF2352,1.10.230.10,FF2352
3.30.230.10.FF28255,3.30.230.10,FF28255
3.30.420.10.FF45052,3.30.420.10,FF45052
3.30.70.330.FF43727,3.30.70.330,FF43727
3.30.565.10.FF80732,3.30.565.10,FF80732
3.30.70.330.FF43405,3.30.70.330,FF43405
2.60.40.1520.FF537,2.60.40.1520,FF537
1.10.238.10.FF32870,1.10.238.10,FF32870
3.50.50.60.FF113158,3.50.50.60,FF113158
3.40.50.880.FF33954,3.40.50.880,FF33954
2.30.42.10.FF23883,2.30.42.10,FF23883
3.30.70.890.FF6573,3.30.70.890,FF6573
3.20.20.100.FF15013,3.20.20.100,FF15013
1.10.10.10.FF264207,1.10.10.10,FF264207
3.40.50.1440.FF576,3.40.50.1440,FF576
4.10.280.10.FF5769,4.10.280.10,FF5769
1.10.8.60.FF47460,1.10.8.60,FF47460
1.50.10.10.FF18702,1.50.10.10,FF18702
2.40.10.10.FF46969,2.40.10.10,FF46969
1.10.287.310.FF2136,1.10.287.310,FF2136
3.90.550.10.FF65324,3.90.550.10,FF65324
3.40.50.10490.FF21318,3.40.50.10490,FF21318
3.90.70.10.FF16932,3.90.70.10,FF16932
2.60.200.10.FF505,2.60.200.10,FF505
1.10.510.10.FF23182,1.10.510.10,FF23182
2.60.40.60.FF18709,2.60.40.60,FF18709
3.20.20.70.FF120333,3.20.20.70,FF120333
3.40.50.980.FF70106,3.40.50.980,FF70106
1.10.520.10.FF4946,1.10.520.10,FF4946
1.10.287.110.FF14661,1.10.287.110,FF14661
2.30.30.140.FF4873,2.30.30.140,FF4873
3.40.50.410.FF19584,3.40.50.410,FF19584
2.10.110.10.FF6150,2.10.110.10,FF6150
4.10.910.10.FF1041,4.10.910.10,FF1041
3.90.1170.40.FF1236,3.90.1170.40,FF1236
3.40.640.10.FF63395,3.40.640.10,FF63395
3.40.50.10540.FF7203,3.40.50.10540,FF7203
3.40.50.300.FF81016,3.40.50.300,FF81016
3.30.300.10.FF6812,3.30.300.10,FF6812
1.20.1640.10.FF24538,1.20.1640.10,FF24538
2.10.70.10.FF16907,2.10.70.10,FF16907
3.40.50.10810.FF9029,3.40.50.10810,FF9029
4.10.280.10.FF5754,4.10.280.10,FF5754
2.70.98.20.FF773,2.70.98.20,FF773
2.30.30.40.FF19446,2.30.30.40,FF19446
1.20.1070.10.FF45598,1.20.1070.10,FF45598
2.40.10.10.FF47006,2.40.10.10,FF47006
2.130.10.10.FF103437,2.130.10.10,FF103437
1.25.10.10.FF69142,1.25.10.10,FF69142
3.30.565.10.FF80702,3.30.565.10,FF80702
3.90.228.10.FF2025,3.90.228.10,FF2025
3.40.50.670.FF2841,3.40.50.670,FF2841
2.60.34.10.FF3688,2.60.34.10,FF3688
3.10.450.50.FF23047,3.10.450.50,FF23047
1.10.510.10.FF78995,1.10.510.10,FF78995
2.160.10.10.FF55472,2.160.10.10,FF55472
3.40.630.10.FF34705,3.40.630.10,FF34705
1.10.8.60.FF47426,1.10.8.60,FF47426
3.20.20.70.FF119827,3.20.20.70,FF119827
1.10.10.60.FF124660,1.10.10.60,FF124660
1.20.920.10.FF4360,1.20.920.10,FF4360
3.30.710.10.FF13632,3.30.710.10,FF13632
3.40.1170.10.FF1874,3.40.1170.10,FF1874
1.10.510.10.FF79529,1.10.510.10,FF79529
1.20.1070.10.FF45369,1.20.1070.10,FF45369
2.40.33.20.FF2478,2.40.33.20,FF2478
1.20.58.60.FF16549,1.20.58.60,FF16549
2.10.50.10.FF7726,2.10.50.10,FF7726
1.20.245.10.FF1030,1.20.245.10,FF1030
3.40.50.1820.FF115534,3.40.50.1820,FF115534
3.30.1330.40.FF6505,3.30.1330.40,FF6505
1.25.10.10.FF69024,1.25.10.10,FF69024
3.40.570.10.FF1281,3.40.570.10,FF1281
3.40.1380.20.FF2481,3.40.1380.20,FF2481
3.30.40.10.FF61035,3.30.40.10,FF61035
3.40.190.10.FF203839,3.40.190.10,FF203839
3.30.360.10.FF23990,3.30.360.10,FF23990
2.60.40.150.FF15480,2.60.40.150,FF15480
2.60.40.10.FF137886,2.60.40.10,FF137886
1.20.1370.10.FF523,1.20.1370.10,FF523
1.20.5.340.FF4365,1.20.5.340,FF4365
3.50.50.60.FF112468,3.50.50.60,FF112468
3.40.1110.10.FF15513,3.40.1110.10,FF15513
2.60.120.260.FF35606,2.60.120.260,FF35606
3.40.50.620.FF88425,3.40.50.620,FF88425
1.20.1640.10.FF24539,1.20.1640.10,FF24539
3.30.460.10.FF18087,3.30.460.10,FF18087
1.10.10.10.FF266413,1.10.10.10,FF266413
1.10.287.70.FF16719,1.10.287.70,FF16719
2.10.25.10.FF45878,2.10.25.10,FF45878
3.40.50.300.FF630881,3.40.50.300,FF630881
3.40.50.300.FF631799,3.40.50.300,FF631799
1.10.287.990.FF2614,1.10.287.990,FF2614
2.60.60.20.FF2385,2.60.60.20,FF2385
3.40.50.300.FF632371,3.40.50.300,FF632371
1.25.40.120.FF11037,1.25.40.120,FF11037
1.10.10.10.FF263989,1.10.10.10,FF263989
3.40.50.2300.FF150824,3.40.50.2300,FF150824
3.10.400.10.FF780,3.10.400.10,FF780
1.10.510.10.FF79478,1.10.510.10,FF79478
3.40.50.1820.FF115552,3.40.50.1820,FF115552
3.40.50.1000.FF57655,3.40.50.1000,FF57655
3.40.1810.10.FF2096,3.40.1810.10,FF2096
2.40.50.140.FF52963,2.40.50.140,FF52963
1.20.5.110.FF5555,1.20.5.110,FF5555
3.90.70.10.FF16882,3.90.70.10,FF16882
1.10.510.10.FF79297,1.10.510.10,FF79297
1.10.287.70.FF16823,1.10.287.70,FF16823
1.10.8.10.FF15491,1.10.8.10,FF15491
3.40.50.10730.FF8065,3.40.50.10730,FF8065
1.10.1000.11.FF915,1.10.1000.11,FF915
3.30.930.10.FF32470,3.30.930.10,FF32470
2.170.240.10.FF110,2.170.240.10,FF110
3.30.420.40.FF68894,3.30.420.40,FF68894
3.90.550.10.FF65276,3.90.550.10,FF65276
3.90.199.10.FF2399,3.90.199.10,FF2399
3.40.50.1480.FF2886,3.40.50.1480,FF2886
3.10.180.10.FF25409,3.10.180.10,FF25409
2.30.42.10.FF23931,2.30.42.10,FF23931
1.20.5.340.FF4434,1.20.5.340,FF4434
3.40.50.300.FF633377,3.40.50.300,FF633377
3.30.70.330.FF42637,3.30.70.330,FF42637
1.20.1070.10.FF45705,1.20.1070.10,FF45705
1.10.1040.10.FF17452,1.10.1040.10,FF17452
3.20.20.70.FF119711,3.20.20.70,FF119711
3.40.50.970.FF36356,3.40.50.970,FF36356
3.30.2230.10.FF837,3.30.2230.10,FF837
2.60.40.10.FF134639,2.60.40.10,FF134639
1.20.1230.10.FF9,1.20.1230.10,FF9
2.30.30.40.FF19440,2.30.30.40,FF19440
2.20.70.10.FF4598,2.20.70.10,FF4598
1.25.40.280.FF714,1.25.40.280,FF714
3.30.930.10.FF32573,3.30.930.10,FF32573
1.20.1110.10.FF14781,1.20.1110.10,FF14781
2.60.40.640.FF1876,2.60.40.640,FF1876
3.30.565.10.FF80675,3.30.565.10,FF80675
1.20.5.170.FF18189,1.20.5.170,FF18189
2.60.40.10.FF134907,2.60.40.10,FF134907
1.50.40.10.FF9359,1.50.40.10,FF9359
2.60.40.10.FF133546,2.60.40.10,FF133546
1.10.238.10.FF32457,1.10.238.10,FF32457
2.80.10.50.FF13155,2.80.10.50,FF13155
1.25.10.10.FF69281,1.25.10.10,FF69281
3.30.470.10.FF4570,3.30.470.10,FF4570
3.30.1680.10.FF1443,3.30.1680.10,FF1443
2.70.150.10.FF9813,2.70.150.10,FF9813
1.10.1580.10.FF1653,1.10.1580.10,FF1653
1.10.1410.10.FF2011,1.10.1410.10,FF2011
1.10.10.10.FF262864,1.10.10.10,FF262864
3.30.300.30.FF32822,3.30.300.30,FF32822
2.120.10.30.FF33177,2.120.10.30,FF33177
2.60.40.720.FF236,2.60.40.720,FF236
4.10.400.10.FF12263,4.10.400.10,FF12263
3.90.1290.10.FF1257,3.90.1290.10,FF1257
1.25.40.10.FF145142,1.25.40.10,FF145142
3.40.50.720.FF290528,3.40.50.720,FF290528
3.40.50.300.FF630873,3.40.50.300,FF630873
1.10.420.10.FF4830,1.10.420.10,FF4830
1.10.560.10.FF6414,1.10.560.10,FF6414
3.90.1230.10.FF206,3.90.1230.10,FF206
2.40.160.20.FF9700,2.40.160.20,FF9700
3.30.70.330.FF43708,3.30.70.330,FF43708
2.40.110.10.FF14333,2.40.110.10,FF14333
3.40.140.10.FF13493,3.40.140.10,FF13493
2.10.110.10.FF6126,2.10.110.10,FF6126
1.25.10.10.FF69109,1.25.10.10,FF69109
3.40.20.10.FF5446,3.40.20.10,FF5446
3.30.50.10.FF4111,3.30.50.10,FF4111
3.40.50.1820.FF115213,3.40.50.1820,FF115213
1.10.287.70.FF16933,1.10.287.70,FF16933
1.10.238.10.FF32882,1.10.238.10,FF32882
2.160.10.10.FF81923,2.160.10.10,FF81923
2.170.16.10.FF2711,2.170.16.10,FF2711
2.60.40.10.FF134620,2.60.40.10,FF134620
3.40.50.300.FF628437,3.40.50.300,FF628437
1.25.10.10.FF68522,1.25.10.10,FF68522
2.60.120.200.FF24930,2.60.120.200,FF24930
1.10.418.10.FF4792,1.10.418.10,FF4792
